YearMonthDayHourMinute,STN,UV
202206011920,131,
202206011920,132,
202206011920,133,
202206011920,138,
202206011920,143,
202206011920,146,
202206011920,152,
202206011920,156,
202206011920,159,
202206011920,165,
202206011930,13,
202206011930,105,
202206011930,108,
202206011930,112,
202206011930,115,
202206011930,131,
202206011930,132,
202206011930,133,
202206011930,138,
202206011930,143,
202206011930,146,
202206011930,152,
202206011930,156,
202206011930,159,
202206011930,165,
202206011940,13,
202206011940,105,
202206011940,108,
202206011940,112,
202206011940,115,
202206011940,131,
202206011940,132,
202206011940,133,
202206011940,138,
202206011940,143,
202206011940,146,
202206011940,152,
202206011940,156,
202206011940,159,
202206011940,165,
202206011950,13,
202206011950,105,
202206011950,108,
202206011950,112,
202206011950,115,
202206011950,131,
202206011950,132,
202206011950,133,
202206011950,138,
202206011950,143,
202206011950,146,
202206011950,152,
202206011950,156,
202206011950,159,
202206011950,165,
202206012000,13,
202206012000,105,
202206012000,108,
202206012000,112,
202206012000,115,
202206012000,131,
202206012000,132,
202206012000,133,
202206012000,138,
202206012000,143,
202206012000,146,
202206012000,152,
202206012000,156,
202206012000,159,
202206012000,165,
202206012010,13,
202206012010,105,
202206012010,108,
202206012010,112,
202206012010,115,
202206012010,131,
202206012010,132,
202206012010,133,
202206012010,138,
202206012010,143,
202206012010,146,
202206012010,152,
202206012010,156,
202206012010,159,
202206012010,165,
202206012020,13,
202206012020,105,
202206012020,108,
202206012020,112,
202206012020,115,
202206012020,131,
202206012020,132,
202206012020,133,
202206012020,138,
202206012020,143,
202206012020,146,
202206012020,152,
202206012020,156,
202206012020,159,
202206012020,165,
202206012030,13,
202206012030,105,
202206012030,108,
202206012030,112,
202206012030,115,
202206012030,131,
202206012030,132,
202206012030,133,
202206012030,138,
202206012030,143,
202206012030,146,
202206012030,152,
202206012030,156,
202206012030,159,
202206012030,165,
202206012040,13,
202206012040,105,
202206012040,108,
202206012040,112,
202206012040,115,
202206012040,131,
202206012040,132,
202206012040,133,
202206012040,138,
202206012040,143,
202206012040,146,
202206012040,152,
202206012040,156,
202206012040,159,
202206012040,165,
202206012050,13,
202206012050,105,
202206012050,108,
202206012050,112,
202206012050,115,
202206012050,131,
202206012050,132,
202206012050,133,
202206012050,138,
202206012050,143,
202206012050,146,
202206012050,152,
202206012050,156,
202206012050,159,
202206012050,165,
202206012100,13,
202206012100,105,
202206012100,108,
202206012100,112,
202206012100,115,
202206012100,131,
202206012100,132,
202206012100,133,
202206012100,138,
202206012100,143,
202206012100,146,
202206012100,152,
202206012100,156,
202206012100,159,
202206012100,165,
202206012110,13,
202206012110,105,
202206012110,108,
202206012110,112,
202206012110,115,
202206012110,131,
202206012110,132,
202206012110,133,
202206012110,138,
202206012110,143,
202206012110,146,
202206012110,152,
202206012110,156,
202206012110,159,
202206012110,165,
202206012120,13,
202206012120,105,
202206012120,108,
202206012120,112,
202206012120,115,
202206012120,131,
202206012120,132,
202206012120,133,
202206012120,138,
202206012120,143,
202206012120,146,
202206012120,152,
202206012120,156,
202206012120,159,
202206012120,165,
202206012130,13,
202206012130,105,
202206012130,108,
202206012130,112,
202206012130,115,
202206012130,131,
202206012130,132,
202206012130,133,
202206012130,138,
202206012130,143,
202206012130,146,
202206012130,152,
202206012130,156,
202206012130,159,
202206012130,165,
202206012140,13,
202206012140,105,
202206012140,108,
202206012140,112,
202206012140,115,
202206012140,131,
202206012140,132,
202206012140,133,
202206012140,138,
202206012140,143,
202206012140,146,
202206012140,152,
202206012140,156,
202206012140,159,
202206012140,165,
202206012150,13,
202206012150,105,
202206012150,108,
202206012150,112,
202206012150,115,
202206012150,131,
202206012150,132,
202206012150,133,
202206012150,138,
202206012150,143,
202206012150,146,
202206012150,152,
202206012150,156,
202206012150,159,
202206012150,165,
202206012200,13,
202206012200,105,
202206012200,108,
202206012200,112,
202206012200,115,
202206012200,131,
202206012200,132,
202206012200,133,
202206012200,138,
202206012200,143,
202206012200,146,
202206012200,152,
202206012200,156,
202206012200,159,
202206012200,165,
202206012210,13,
202206012210,105,
202206012210,108,
202206012210,112,
202206012210,115,
202206012210,131,
202206012210,132,
202206012210,133,
202206012210,138,
202206012210,143,
202206012210,146,
202206012210,152,
202206012210,156,
202206012210,159,
202206012210,165,
202206012220,13,
202206012220,105,
202206012220,108,
202206012220,112,
202206012220,115,
202206012220,131,
202206012220,132,
202206012220,133,
202206012220,138,
202206012220,143,
202206012220,146,
202206012220,152,
202206012220,156,
202206012220,159,
202206012220,165,
202206012230,13,
202206012230,105,
202206012230,108,
202206012230,112,
202206012230,115,
202206012230,131,
202206012230,132,
202206012230,133,
202206012230,138,
202206012230,143,
202206012230,146,
202206012230,152,
202206012230,156,
202206012230,159,
202206012230,165,
202206012240,13,
202206012240,105,
202206012240,108,
202206012240,112,
202206012240,115,
202206012240,131,
202206012240,132,
202206012240,133,
202206012240,138,
202206012240,143,
202206012240,146,
202206012240,152,
202206012240,156,
202206012240,159,
202206012240,165,
202206012250,13,
202206012250,105,
202206012250,108,
202206012250,112,
202206012250,115,
202206012250,131,
202206012250,132,
202206012250,133,
202206012250,138,
202206012250,143,
202206012250,146,
202206012250,152,
202206012250,156,
202206012250,159,
202206012250,165,
202206012300,13,
202206012300,105,
202206012300,108,
202206012300,112,
202206012300,115,
202206012300,131,
202206012300,132,
202206012300,133,
202206012300,138,
202206012300,143,
202206012300,146,
202206012300,152,
202206012300,156,
202206012300,159,
202206012300,165,
202206012310,13,
202206012310,105,
202206012310,108,
202206012310,112,
202206012310,115,
202206012310,131,
202206012310,132,
202206012310,133,
202206012310,138,
202206012310,143,
202206012310,146,
202206012310,152,
202206012310,156,
202206012310,159,
202206012310,165,
202206012320,13,
202206012320,105,
202206012320,108,
202206012320,112,
202206012320,115,
202206012320,131,
202206012320,132,
202206012320,133,
202206012320,138,
202206012320,143,
202206012320,146,
202206012320,152,
202206012320,156,
202206012320,159,
202206012320,165,
202206012330,13,
202206012330,105,
202206012330,108,
202206012330,112,
202206012330,115,
202206012330,131,
202206012330,132,
202206012330,133,
202206012330,138,
202206012330,143,
202206012330,146,
202206012330,152,
202206012330,156,
202206012330,159,
202206012330,165,
202206012340,13,
202206012340,105,
202206012340,108,
202206012340,112,
202206012340,115,
202206012340,131,
202206012340,132,
202206012340,133,
202206012340,138,
202206012340,143,
202206012340,146,
202206012340,152,
202206012340,156,
202206012340,159,
202206012340,165,
202206012350,13,
202206012350,105,
202206012350,108,
202206012350,112,
202206012350,115,
202206012350,131,
202206012350,132,
202206012350,133,
202206012350,138,
202206012350,143,
202206012350,146,
202206012350,152,
202206012350,156,
202206012350,159,
202206012350,165,
202206020000,13,
202206020000,105,
202206020000,108,
202206020000,112,
202206020000,115,
202206020000,131,
202206020000,132,
202206020000,133,
202206020000,138,
202206020000,143,
202206020000,146,
202206020000,152,
202206020000,156,
202206020000,159,
202206020000,165,
202206020010,13,
202206020010,105,
202206020010,108,
202206020010,112,
202206020010,115,
202206020010,131,
202206020010,132,
202206020010,133,
202206020010,138,
202206020010,143,
202206020010,146,
202206020010,152,
202206020010,156,
202206020010,159,
202206020010,165,
202206020020,13,
202206020020,105,
202206020020,108,
202206020020,112,
202206020020,115,
202206020020,131,
202206020020,132,
202206020020,133,
202206020020,138,
202206020020,143,
202206020020,146,
202206020020,152,
202206020020,156,
202206020020,159,
202206020020,165,
202206020030,13,
202206020030,105,
202206020030,108,
202206020030,112,
202206020030,115,
202206020030,131,
202206020030,132,
202206020030,133,
202206020030,138,
202206020030,143,
202206020030,146,
202206020030,152,
202206020030,156,
202206020030,159,
202206020030,165,
202206020040,13,
202206020040,105,
202206020040,108,
202206020040,112,
202206020040,115,
202206020040,131,
202206020040,132,
202206020040,133,
202206020040,138,
202206020040,143,
202206020040,146,
202206020040,152,
202206020040,156,
202206020040,159,
202206020040,165,
202206020050,13,
202206020050,105,
202206020050,108,
202206020050,112,
202206020050,115,
202206020050,131,
202206020050,132,
202206020050,133,
202206020050,138,
202206020050,143,
202206020050,146,
202206020050,152,
202206020050,156,
202206020050,159,
202206020050,165,
202206020100,13,
202206020100,105,
202206020100,108,
202206020100,112,
202206020100,115,
202206020100,131,
202206020100,132,
202206020100,133,
202206020100,138,
202206020100,143,
202206020100,146,
202206020100,152,
202206020100,156,
202206020100,159,
202206020100,165,
202206020110,13,
202206020110,105,
202206020110,108,
202206020110,112,
202206020110,115,
202206020110,131,
202206020110,132,
202206020110,133,
202206020110,138,
202206020110,143,
202206020110,146,
202206020110,152,
202206020110,156,
202206020110,159,
202206020110,165,
202206020120,13,
202206020120,105,
202206020120,108,
202206020120,112,
202206020120,115,
202206020120,131,
202206020120,132,
202206020120,133,
202206020120,138,
202206020120,143,
202206020120,146,
202206020120,152,
202206020120,156,
202206020120,159,
202206020120,165,
202206020130,13,
202206020130,105,
202206020130,108,
202206020130,112,
202206020130,115,
202206020130,131,
202206020130,132,
202206020130,133,
202206020130,138,
202206020130,143,
202206020130,146,
202206020130,152,
202206020130,156,
202206020130,159,
202206020130,165,
202206020140,13,
202206020140,105,
202206020140,108,
202206020140,112,
202206020140,115,
202206020140,131,
202206020140,132,
202206020140,133,
202206020140,138,
202206020140,143,
202206020140,146,
202206020140,152,
202206020140,156,
202206020140,159,
202206020140,165,
202206020150,13,
202206020150,105,
202206020150,108,
202206020150,112,
202206020150,115,
202206020150,131,
202206020150,132,
202206020150,133,
202206020150,138,
202206020150,143,
202206020150,146,
202206020150,152,
202206020150,156,
202206020150,159,
202206020150,165,
202206020200,13,
202206020200,105,
202206020200,108,
202206020200,112,
202206020200,115,
202206020200,131,
202206020200,132,
202206020200,133,
202206020200,138,
202206020200,143,
202206020200,146,
202206020200,152,
202206020200,156,
202206020200,159,
202206020200,165,
202206020210,13,
202206020210,105,
202206020210,108,
202206020210,112,
202206020210,115,
202206020210,131,
202206020210,132,
202206020210,133,
202206020210,138,
202206020210,143,
202206020210,146,
202206020210,152,
202206020210,156,
202206020210,159,
202206020210,165,
202206020220,13,
202206020220,105,
202206020220,108,
202206020220,112,
202206020220,115,
202206020220,131,
202206020220,132,
202206020220,133,
202206020220,138,
202206020220,143,
202206020220,146,
202206020220,152,
202206020220,156,
202206020220,159,
202206020220,165,
202206020230,13,
202206020230,105,
202206020230,108,
202206020230,112,
202206020230,115,
202206020230,131,
202206020230,132,
202206020230,133,
202206020230,138,
202206020230,143,
202206020230,146,
202206020230,152,
202206020230,156,
202206020230,159,
202206020230,165,
202206020240,13,
202206020240,105,
202206020240,108,
202206020240,112,
202206020240,115,
202206020240,131,
202206020240,132,
202206020240,133,
202206020240,138,
202206020240,143,
202206020240,146,
202206020240,152,
202206020240,156,
202206020240,159,
202206020240,165,
202206020250,13,
202206020250,105,
202206020250,108,
202206020250,112,
202206020250,115,
202206020250,131,
202206020250,132,
202206020250,133,
202206020250,138,
202206020250,143,
202206020250,146,
202206020250,152,
202206020250,156,
202206020250,159,
202206020250,165,
202206020300,13,
202206020300,105,
202206020300,108,
202206020300,112,
202206020300,115,
202206020300,131,
202206020300,132,
202206020300,133,
202206020300,138,
202206020300,143,
202206020300,146,
202206020300,152,
202206020300,156,
202206020300,159,
202206020300,165,
202206020310,13,
202206020310,105,
202206020310,108,
202206020310,112,
202206020310,115,
202206020310,131,
202206020310,132,
202206020310,133,
202206020310,138,
202206020310,143,
202206020310,146,
202206020310,152,
202206020310,156,
202206020310,159,
202206020310,165,
202206020320,13,
202206020320,105,
202206020320,108,
202206020320,112,
202206020320,115,
202206020320,131,
202206020320,132,
202206020320,133,
202206020320,138,
202206020320,143,
202206020320,146,
202206020320,152,
202206020320,156,
202206020320,159,
202206020320,165,
202206020330,13,
202206020330,105,
202206020330,108,
202206020330,112,
202206020330,115,
202206020330,131,
202206020330,132,
202206020330,133,
202206020330,138,
202206020330,143,
202206020330,146,
202206020330,152,
202206020330,156,
202206020330,159,
202206020330,165,
202206020340,13,
202206020340,105,
202206020340,108,
202206020340,112,
202206020340,115,
202206020340,131,
202206020340,132,
202206020340,133,
202206020340,138,
202206020340,143,
202206020340,146,
202206020340,152,
202206020340,156,
202206020340,159,
202206020340,165,
202206020350,13,
202206020350,105,
202206020350,108,
